code,fy,eps,bps,roe,debt,op_margin,net_margin,op_profit,revenue,dps
171090,202412,-2960.0,5302.0,-47.86,552.5,7.0,-24.86,79.0,1129.0,
171090,202512,10110.0,16300.0,101.48,154.25,21.62,18.71,1115.0,5158.0,1000.0
035760,202312,-14405.0,156237.0,-9.3,138.16,-0.33,-9.08,-146.0,43684.0,
035760,202412,-22955.0,134764.0,-16.69,153.3,2.0,-11.1,1045.0,52314.0,
035760,202512,1345.0,134460.0,1.06,151.51,2.59,0.33,1329.0,51345.0,
006730,202312,2052.0,13322.0,17.98,135.45,22.0,87.16,372.0,1692.0,46.0
006730,202412,514.0,15485.0,3.7,133.26,26.55,35.73,481.0,1809.0,100.0
006730,202512,1206.0,16666.0,7.68,134.7,28.32,46.79,703.0,2483.0,100.0
137400,202312,2808.0,18063.0,20.01,244.59,14.1,12.55,769.0,5454.0,
137400,202412,5519.0,24377.0,26.52,159.43,15.84,13.74,1640.0,10350.0,100.0
137400,202512,2890.0,27402.0,11.37,146.08,12.84,9.33,956.0,7449.0,200.0
388210,202312,891.0,16804.0,5.22,82.97,6.46,4.09,46.0,708.0,
388210,202412,3099.0,-8811.0,78.33,-575.18,21.75,12.43,236.0,1087.0,
388210,202512,-3670.0,19207.0,-35.89,51.01,32.25,-13.39,518.0,1606.0,
023160,202312,2078.0,20443.0,10.92,8.85,18.5,18.63,577.0,3121.0,170.0
023160,202412,1695.0,21883.0,8.2,8.34,14.94,17.29,399.0,2668.0,250.0
023160,202512,2410.0,24145.0,10.73,10.63,13.04,22.06,387.0,2970.0,535.0
074600,202312,1451.0,15504.0,9.74,170.11,10.3,6.33,830.0,8059.0,57.0
074600,202412,1934.0,17636.0,11.67,169.57,10.16,6.9,906.0,8915.0,100.0
074600,202512,856.0,18524.0,4.73,170.93,6.32,0.1,596.0,9436.0,130.0
328130,202312,-645.0,3830.0,-24.21,13.96,-168.33,-146.72,-422.0,251.0,
328130,202412,-1341.0,2629.0,-41.57,166.03,-125.41,-152.63,-679.0,542.0,
328130,202512,-760.0,2196.0,-31.57,169.16,-99.97,-57.01,-831.0,831.0,
189300,202312,550.0,26164.0,2.44,64.96,3.52,1.81,107.0,3050.0,100.0
189300,202412,-281.0,25505.0,-1.12,66.52,-7.54,-1.17,-194.0,2578.0,100.0
189300,202512,695.0,26101.0,2.81,86.45,3.74,2.33,120.0,3196.0,200.0
041960,202312,-56.0,803.0,-6.8,97.61,-14.71,-13.86,-63.0,426.0,
041960,202412,186.0,899.0,22.11,87.32,10.54,24.99,62.0,588.0,
041960,202512,-100.0,967.0,-10.94,85.85,3.74,-15.3,20.0,525.0,
094170,202312,1294.0,2923.0,64.09,42.34,22.52,23.53,251.0,1115.0,64.0
094170,202412,1187.0,3516.0,37.48,38.59,12.63,17.89,175.0,1383.0,64.0
094170,202512,49.0,3424.0,1.45,58.81,1.9,0.8,24.0,1276.0,170.0
476060,202312,69.0,-806.0,-8.08,-290.7,10.6,7.99,22.0,211.0,
476060,202412,-244.0,1296.0,-44.55,8.74,-32.33,-54.54,-48.0,148.0,
476060,202512,359.0,1619.0,24.65,5.09,23.64,29.56,126.0,534.0,
053800,202312,3578.0,32433.0,13.34,31.85,11.05,14.51,264.0,2392.0,1300.0
053800,202412,3267.0,38216.0,10.4,26.0,10.62,12.43,277.0,2606.0,1300.0
053800,202512,4878.0,41556.0,14.68,29.58,12.43,19.24,333.0,2677.0,1400.0
253450,202312,1001.0,23546.0,4.4,54.32,7.42,3.99,559.0,7531.0,
253450,202412,1114.0,24606.0,4.63,25.13,6.62,6.09,364.0,5501.0,
253450,202512,343.0,26623.0,1.34,29.27,5.72,1.94,304.0,5307.0,
044490,202312,1707.0,25612.0,6.87,45.04,8.91,7.7,395.0,4438.0,
044490,202412,1234.0,30212.0,4.42,34.44,5.91,6.39,228.0,3863.0,
044490,202512,271.0,30459.0,0.89,32.9,1.44,1.55,50.0,3497.0,
122640,202312,-1524.0,4102.0,-36.27,170.73,-0.52,-35.99,-4.0,798.0,
122640,202412,511.0,6070.0,10.51,62.47,11.25,11.2,113.0,1001.0,
122640,202512,-27.0,6379.0,-0.45,66.45,4.36,0.77,38.0,871.0,
466100,202312,-2059.0,1242.0,,32.45,-23.82,-92.74,-58.0,242.0,
466100,202412,-313.0,2440.0,-15.71,15.91,-22.43,-20.15,-75.0,334.0,
466100,202512,-87.0,2415.0,-3.58,20.84,-7.68,-5.19,-32.0,414.0,
059090,202312,-816.0,2410.0,-25.04,127.79,7.83,-0.53,299.0,3817.0,
059090,202412,542.0,3220.0,20.43,161.37,17.51,14.16,946.0,5405.0,
059090,202512,883.0,3658.0,27.23,228.63,10.34,7.67,1010.0,9770.0,
161580,202312,-1912.0,4772.0,-46.85,154.96,3.42,-14.45,103.0,3000.0,314.0
161580,202412,938.0,5059.0,19.19,91.87,3.36,7.02,138.0,4109.0,
161580,202512,-736.0,4970.0,-14.67,100.09,-33.73,-25.55,-349.0,1034.0,
060250,202312,879.0,5780.0,16.73,133.43,4.32,3.62,420.0,9720.0,200.0
060250,202412,1126.0,6717.0,18.71,115.06,3.96,4.09,438.0,11053.0,100.0
060250,202512,1128.0,7810.0,16.35,119.43,4.43,3.71,547.0,12349.0,250.0
102710,202312,-1224.0,25207.0,-4.73,79.83,4.5,-4.38,239.0,5311.0,50.0
102710,202412,2178.0,27813.0,8.21,80.26,10.19,5.1,593.0,5824.0,150.0
102710,202512,3635.0,31327.0,12.29,66.47,11.64,7.5,781.0,6709.0,200.0
048410,202312,-172.0,535.0,-28.02,16.61,-103.2,-152.92,-98.0,95.0,
048410,202412,-82.0,466.0,-16.36,71.67,5.54,-46.04,8.0,151.0,
048410,202512,-235.0,1153.0,-29.47,18.07,-516.32,-629.12,-182.0,35.0,
327260,202312,-39.0,2550.0,-1.53,61.92,-0.07,1.49,0.0,479.0,
327260,202412,-276.0,2395.0,-11.22,62.54,-3.26,-17.04,-15.0,445.0,
327260,202512,406.0,3034.0,15.05,48.39,11.5,16.19,74.0,641.0,
222080,202312,434.0,3747.0,14.44,124.77,12.56,9.23,389.0,3102.0,
222080,202412,783.0,6188.0,15.16,53.28,11.67,11.05,593.0,5085.0,
222080,202512,371.0,6562.0,5.83,30.04,8.23,7.06,335.0,4072.0,
032500,202312,-1640.0,4391.0,-31.45,57.84,-62.81,-65.24,-629.0,1001.0,
032500,202412,-969.0,3607.0,-24.24,87.29,-52.06,-44.19,-455.0,874.0,
032500,202512,-672.0,3211.0,-19.66,87.99,-24.37,-27.72,-238.0,975.0,
121600,202312,1371.0,19951.0,7.65,79.56,14.3,20.17,119.0,832.0,250.0
121600,202412,-151.0,20507.0,-0.77,81.11,3.4,-2.11,30.0,878.0,250.0
121600,202512,134.0,20762.0,0.66,84.11,4.19,1.46,47.0,1117.0,250.0
079940,202312,1184.0,11139.0,11.79,58.58,16.29,13.24,426.0,2616.0,80.0
079940,202412,1081.0,12548.0,9.49,83.01,12.43,10.12,351.0,2824.0,80.0
079940,202512,1167.0,13565.0,9.3,68.0,12.06,9.27,405.0,3357.0,100.0
052400,202312,1945.0,13072.0,18.18,166.63,12.02,10.3,337.0,2802.0,500.0
052400,202412,2029.0,13688.0,16.19,108.85,14.14,12.76,334.0,2363.0,680.0
052400,202512,5110.0,17996.0,32.62,116.79,28.75,24.11,889.0,3092.0,1200.0
425420,202312,976.0,6259.0,16.86,28.37,11.48,13.83,92.0,803.0,
425420,202412,128.0,7104.0,1.94,61.62,5.96,1.97,44.0,736.0,
425420,202512,1574.0,9411.0,19.3,31.54,17.05,16.2,191.0,1117.0,
295310,202312,-661.0,3216.0,-32.73,180.44,8.99,-14.61,37.0,415.0,
295310,202412,-782.0,5555.0,-17.39,80.93,-15.04,-18.58,-68.0,451.0,
295310,202512,1060.0,7571.0,16.14,92.29,8.77,18.95,58.0,665.0,
046890,202312,-384.0,12013.0,-3.24,77.22,-4.78,-7.21,-494.0,10324.0,136.0
046890,202412,-249.0,11947.0,-2.15,82.79,-0.99,-1.05,-108.0,10905.0,
046890,202512,-882.0,10993.0,-7.95,76.14,-3.11,-5.92,-315.0,10135.0,
160190,202312,53.0,1655.0,5.98,133.58,5.61,3.43,43.0,772.0,
160190,202412,-37.0,2423.0,-1.92,75.78,-0.49,-1.44,-4.0,759.0,
160190,202512,-229.0,3657.0,-8.13,55.73,-12.11,-9.66,-89.0,735.0,
033790,202312,-114.0,1281.0,-8.62,11.25,-30.49,-27.89,-21.0,70.0,
033790,202412,-123.0,2470.0,-6.35,107.37,0.03,-8.04,0.0,307.0,
033790,202512,-135.0,1447.0,-7.58,66.55,3.34,-2.21,88.0,2648.0,
052020,202312,-463.0,665.0,-56.63,30.16,-446.9,-420.43,-260.0,58.0,
052020,202412,-392.0,1388.0,-33.09,18.7,-200.18,-189.74,-226.0,113.0,
052020,202512,-321.0,1062.0,-26.2,25.11,-336.09,-312.14,-235.0,70.0,
033500,202312,996.0,5889.0,18.63,113.05,7.49,5.58,400.0,5338.0,250.0
033500,202412,1312.0,6973.0,21.07,124.98,9.04,6.59,540.0,5974.0,350.0
033500,202512,1863.0,8649.0,24.23,93.73,9.78,7.53,726.0,7422.0,400.0
053610,202312,1874.0,31733.0,7.43,15.24,11.17,10.95,174.0,1561.0,400.0
053610,202412,1971.0,33802.0,7.35,16.71,7.89,7.49,134.0,1703.0,400.0
053610,202512,4331.0,38739.0,14.59,25.06,20.09,15.35,463.0,2305.0,400.0
383310,202312,1929.0,6382.0,34.05,104.23,18.25,14.65,418.0,2289.0,528.0
383310,202412,1227.0,14153.0,10.59,57.51,10.33,9.19,242.0,2345.0,300.0
383310,202512,630.0,14535.0,4.4,50.61,8.3,9.37,117.0,1411.0,200.0
041190,202312,1452.0,6692.0,26.51,21.16,90.15,71.44,1539.0,1707.0,
041190,202412,1759.0,8555.0,24.89,20.65,91.38,76.85,1757.0,1923.0,
041190,202512,1316.0,9971.0,15.32,21.19,84.78,67.87,1381.0,1629.0,
009520,202312,117.0,2780.0,4.23,33.84,1.31,1.43,45.0,3414.0,35.0
009520,202412,14.0,2685.0,0.5,33.94,0.41,0.16,14.0,3466.0,20.0
009520,202512,34.0,2744.0,1.25,35.84,0.29,0.4,10.0,3574.0,10.0
050890,202312,668.0,4478.0,16.3,67.47,11.29,12.72,363.0,3214.0,50.0
050890,202412,754.0,5318.0,15.52,53.89,10.61,13.96,351.0,3311.0,50.0
050890,202512,597.0,5886.0,10.79,51.89,11.29,12.36,333.0,2948.0,50.0
033640,202312,-4270.0,6510.0,-49.65,240.13,2.15,-23.34,101.0,4690.0,
033640,202412,-2699.0,4777.0,-48.21,242.66,0.73,-17.1,34.0,4643.0,
033640,202512,719.0,5360.0,14.19,183.67,4.56,3.87,238.0,5214.0,
019210,202312,685.0,10244.0,6.84,170.58,9.89,4.4,547.0,5532.0,280.0
019210,202412,451.0,10669.0,4.47,166.66,9.71,2.95,558.0,5750.0,160.0
019210,202512,680.0,11486.0,6.14,170.78,10.41,3.96,665.0,6394.0,190.0
211050,202312,574.0,1923.0,34.68,414.04,8.37,5.3,466.0,5568.0,70.0
211050,202412,1207.0,3048.0,50.62,380.39,10.37,7.45,863.0,8323.0,100.0
211050,202512,1410.0,4391.0,39.66,367.04,9.28,6.94,948.0,10218.0,370.0
036810,202312,-611.0,11956.0,-5.61,70.51,-5.46,-9.16,-108.0,1976.0,49.0
036810,202412,65.0,12113.0,0.6,107.32,0.96,-0.69,23.0,2374.0,
036810,202512,-556.0,11707.0,-5.05,122.88,-0.19,-5.11,-5.0,2803.0,
278280,202312,-4175.0,29866.0,-13.05,166.37,-4.4,-24.89,-80.0,1827.0,
278280,202412,-2740.0,36848.0,-8.27,142.91,-15.7,-22.3,-228.0,1449.0,
278280,202512,-5710.0,36443.0,-14.64,81.76,2.77,-44.84,37.0,1338.0,
399720,202312,552.0,5398.0,10.9,52.55,6.84,9.98,44.0,636.0,
399720,202412,655.0,5980.0,11.46,62.51,3.65,7.8,35.0,965.0,
399720,202512,-1239.0,4714.0,-23.17,191.31,-24.41,-20.97,-167.0,685.0,
045100,202312,4298.0,31478.0,15.39,55.21,8.29,7.54,851.0,10262.0,600.0
045100,202412,4242.0,36327.0,13.45,50.94,7.27,6.44,862.0,11863.0,650.0
045100,202512,2320.0,38303.0,6.81,47.97,4.8,3.73,537.0,11182.0,
490470,202312,-1590.0,4242.0,-39.22,34.1,-60.41,-60.28,-428.0,708.0,
490470,202412,-10353.0,4949.0,-225.13,49.55,-20.51,-260.16,-229.0,1118.0,
490470,202512,-1978.0,6513.0,-31.2,40.25,-44.15,-46.48,-534.0,1210.0,
358570,202312,-1082.0,1375.0,-66.32,13.44,-1002.18,-1043.37,-533.0,53.0,
358570,202412,-1117.0,545.0,-116.69,57.56,-198751.85,-242096.06,-483.0,0.0,
358570,202512,-581.0,1824.0,-48.28,9.41,-696.38,-601.82,-407.0,58.0,
099190,202312,135.0,10337.0,1.3,64.36,4.12,1.28,109.0,2651.0,100.0
099190,202412,-65.0,11748.0,-0.59,72.27,0.91,-0.67,27.0,2911.0,100.0
099190,202512,-186.0,11419.0,-1.61,70.74,2.5,-2.12,79.0,3154.0,100.0
174900,202312,-780.0,1619.0,-40.35,66.88,-404.75,-448.53,-116.0,29.0,
174900,202412,-938.0,1606.0,-57.57,63.85,-666.24,-696.7,-156.0,23.0,
174900,202512,-929.0,2954.0,-39.86,17.05,-374.11,-379.86,-176.0,47.0,
086900,202312,1270.0,65468.0,2.17,28.9,7.83,4.38,173.0,2211.0,1100.0
086900,202412,2191.0,65700.0,3.62,30.67,8.9,7.03,203.0,2286.0,1100.0
086900,202512,2144.0,64588.0,3.61,28.06,6.88,6.33,170.0,2473.0,1200.0
025980,202312,1126.0,7054.0,17.46,119.5,29.76,23.45,2670.0,8973.0,
025980,202412,-341.0,8044.0,-4.56,128.07,0.28,-11.35,8.0,2852.0,
025980,202512,-434.0,7660.0,-5.62,121.7,3.22,-14.74,83.0,2581.0,
112040,202312,-5931.0,7414.0,-63.94,253.75,-18.25,-34.15,-1104.0,6053.0,
112040,202412,5552.0,12731.0,55.57,125.47,0.99,25.51,71.0,7119.0,
112040,202512,-548.0,12052.0,-4.45,114.81,1.74,-4.4,107.0,6140.0,295.0
397030,202212,-458.0,3274.0,-14.18,2.75,-5737.15,-4479.64,-115.0,2.0,
397030,202412,913.0,4056.0,26.9,9.46,61.31,72.71,169.0,275.0,
397030,202512,-429.0,4150.0,-10.39,0.83,-334.44,-447.88,-73.0,22.0,
082270,202312,-681.0,2740.0,-22.43,25.12,-10.9,-37.64,-79.0,722.0,
082270,202412,-2181.0,731.0,-127.3,419.71,-61.15,-139.12,-383.0,627.0,
082270,202512,-273.0,1351.0,-26.29,177.61,4.65,-13.91,38.0,815.0,
340570,202312,1707.0,8090.0,23.29,9.69,26.71,23.76,308.0,1155.0,278.0
340570,202412,2888.0,10705.0,30.84,14.95,32.57,26.53,570.0,1749.0,379.0
340570,202512,2369.0,12605.0,20.44,7.91,28.24,23.19,464.0,1642.0,759.0
037460,202312,1939.0,22651.0,9.62,85.8,3.1,2.03,783.0,25262.0,450.0
037460,202412,3771.0,26855.0,16.21,87.73,3.44,2.8,1156.0,33597.0,450.0
037460,202512,4636.0,32565.0,16.89,145.15,3.79,2.76,1624.0,42911.0,550.0
101160,202312,3261.0,14506.0,25.3,30.98,22.5,18.69,648.0,2881.0,60.0
101160,202412,3939.0,18623.0,23.78,27.42,22.92,21.2,703.0,3068.0,60.0
101160,202512,2482.0,20992.0,12.53,23.97,20.07,14.04,585.0,2918.0,100.0
376900,202312,1398.0,-6569.0,-18.87,-110.81,-59.41,133.9,-74.0,124.0,
376900,202412,-630.0,-6148.0,9.83,-114.69,-42.5,-58.65,-56.0,131.0,
376900,202512,-196.0,740.0,8.69,376.27,1.73,-10.69,5.0,262.0,
460930,202312,342.0,5974.0,5.87,41.65,7.65,5.35,145.0,1892.0,
460930,202412,476.0,6599.0,8.07,39.82,9.66,7.42,215.0,2232.0,100.0
460930,202512,604.0,7122.0,8.8,31.81,11.59,8.62,288.0,2482.0,130.0
015750,202312,2124.0,16604.0,13.63,145.35,5.94,4.06,2567.0,43220.0,150.0
015750,202412,1751.0,18911.0,9.86,147.72,4.85,3.18,2059.0,42451.0,150.0
015750,202512,2110.0,21208.0,10.52,134.77,5.54,4.06,2427.0,43827.0,200.0
365340,202312,2067.0,25675.0,8.26,77.42,-3.37,10.2,-83.0,2474.0,
365340,202412,-9085.0,16747.0,-42.96,202.25,-52.41,-82.59,-714.0,1362.0,
365340,202512,-6364.0,10382.0,-46.96,367.58,-28.02,-41.38,-545.0,1946.0,
253590,202312,207.0,2101.0,11.11,22.62,8.01,8.21,81.0,1009.0,30.0
253590,202412,438.0,2727.0,18.96,22.44,15.65,18.26,165.0,1052.0,60.0
253590,202512,122.0,2805.0,4.54,30.08,6.34,8.36,41.0,639.0,100.0
035890,202312,615.0,4222.0,17.85,82.4,15.83,8.79,2282.0,14419.0,45.0
035890,202412,698.0,5175.0,17.64,58.21,16.0,10.81,2357.0,14736.0,45.0
035890,202512,530.0,5846.0,11.84,49.57,13.13,10.96,1444.0,11001.0,100.0
018290,202312,776.0,3273.0,28.0,74.2,15.41,10.72,455.0,2955.0,
018290,202412,2739.0,6552.0,56.07,49.4,25.69,24.09,1109.0,4317.0,
018290,202512,1713.0,6998.0,25.66,39.58,18.95,14.69,829.0,4372.0,
034950,202312,4490.0,23840.0,18.64,28.18,27.03,25.29,258.0,956.0,5131.0
034950,202412,5381.0,26675.0,21.69,30.08,31.41,27.48,327.0,1041.0,3954.0
034950,202512,5556.0,29647.0,20.08,28.41,31.28,26.76,343.0,1098.0,8009.0
024850,202312,-57.0,4290.0,-1.32,61.57,-4.56,-3.67,-9.0,206.0,
024850,202412,-705.0,8507.0,-8.14,6.36,-46.86,-48.79,-119.0,254.0,
024850,202512,-1156.0,7282.0,-14.64,21.43,-116.39,-104.31,-376.0,323.0,
348370,202312,-2774.0,15519.0,-17.62,205.74,1.21,-11.59,51.0,4247.0,
348370,202412,-27877.0,22348.0,-148.35,139.22,-13.78,-152.66,-504.0,3657.0,
348370,202512,-3152.0,21543.0,-14.37,130.25,-25.06,-22.56,-784.0,3128.0,
056080,202312,-138.0,1037.0,-12.48,51.3,-27.72,-26.86,-53.0,193.0,
056080,202412,-85.0,952.0,-8.56,53.28,-11.02,-13.18,-27.0,242.0,
056080,202512,-186.0,766.0,-21.68,87.3,-17.86,-24.77,-50.0,282.0,
126340,202312,303.0,10067.0,3.16,102.31,5.52,3.6,30.0,550.0,
126340,202412,-1388.0,13565.0,-12.25,109.86,-13.54,-16.22,-81.0,596.0,
126340,202512,-888.0,11841.0,-7.14,158.55,2.16,-8.51,18.0,822.0,
067160,202312,6489.0,27160.0,28.02,97.06,26.25,21.69,903.0,3440.0,850.0
067160,202412,8805.0,35552.0,30.21,87.15,27.47,24.79,1135.0,4132.0,1500.0
067160,202512,8860.0,43822.0,24.08,75.84,26.76,22.24,1248.0,4666.0,3380.0
336570,202312,441.0,1126.0,49.68,54.38,39.81,33.58,460.0,1156.0,50.0
336570,202412,327.0,1419.0,25.75,40.31,30.19,25.26,348.0,1153.0,50.0
336570,202512,393.0,1764.0,24.79,38.04,32.95,22.46,517.0,1568.0,50.0
376300,202312,1106.0,7143.0,16.87,12.44,37.82,34.64,286.0,757.0,
376300,202412,1027.0,8258.0,13.34,12.39,33.95,32.58,254.0,749.0,215.0
376300,202512,785.0,8842.0,9.18,15.79,37.45,22.22,314.0,838.0,316.0
077360,202312,125.0,6369.0,1.94,78.15,-7.59,2.3,-110.0,1445.0,
077360,202412,449.0,6897.0,6.76,79.95,7.9,13.27,186.0,2359.0,
077360,202512,-2333.0,4544.0,-40.79,94.52,1.19,-48.94,28.0,2364.0,
348340,202312,-1010.0,1364.0,-55.35,297.9,-107.88,-128.46,-148.0,137.0,
348340,202412,-949.0,612.0,-95.95,776.14,-75.25,-66.3,-190.0,253.0,
348340,202512,-1168.0,723.0,-177.53,557.63,-78.38,-116.02,-149.0,190.0,
030520,202312,606.0,14031.0,4.63,34.26,12.6,-10.14,342.0,2711.0,410.0
030520,202412,574.0,14477.0,4.06,40.41,13.26,4.59,404.0,3048.0,410.0
030520,202512,1422.0,15357.0,9.61,46.74,11.14,7.52,364.0,3267.0,400.0
214430,202312,1768.0,12937.0,14.91,46.08,10.04,10.33,122.0,1215.0,350.0
214430,202412,2106.0,15225.0,15.31,38.93,12.23,12.4,148.0,1207.0,400.0
214430,202512,2636.0,19122.0,15.31,35.65,13.24,15.11,165.0,1243.0,450.0
477850,202312,-1476.0,-2838.0,66.26,-140.79,-214.33,-352.36,-112.0,52.0,
477850,202412,-472.0,184.0,36.46,847.69,-131.38,-73.23,-109.0,83.0,
477850,202512,-944.0,974.0,-160.84,52.84,-70.17,-120.2,-80.0,115.0,
078340,202312,3093.0,97651.0,3.53,38.75,-4.49,5.69,-332.0,7396.0,2600.0
078340,202412,-8462.0,84443.0,-10.37,56.78,0.88,-21.9,61.0,6939.0,1300.0
078340,202512,2865.0,86968.0,3.72,51.12,0.38,1.34,26.0,6964.0,1300.0
080580,202312,58.0,2074.0,3.0,154.64,-0.46,1.76,-3.0,569.0,
080580,202412,-306.0,1588.0,-17.2,215.74,2.86,-8.11,19.0,667.0,
080580,202512,413.0,2506.0,19.93,88.77,11.75,8.25,111.0,944.0,
092190,202312,-2296.0,394.0,-183.08,689.09,-14.47,-20.18,-730.0,5040.0,
092190,202412,155.0,857.0,25.13,494.2,0.5,2.59,35.0,6992.0,
092190,202512,-336.0,1721.0,-26.46,322.51,0.03,-1.78,2.0,7638.0,
064290,202312,-844.0,4519.0,-17.54,136.04,-14.83,-14.43,-111.0,748.0,
064290,202412,-923.0,3671.0,-23.42,172.65,-18.58,-14.15,-156.0,839.0,
064290,202512,-257.0,3765.0,-7.24,158.56,-4.16,-3.7,-37.0,898.0,
064260,202312,-404.0,4363.0,-9.1,160.52,1.18,-13.75,35.0,2955.0,
064260,202412,105.0,4455.0,2.46,140.51,0.53,1.12,14.0,2609.0,
064260,202512,-910.0,4033.0,-21.22,141.22,1.03,-30.33,23.0,2254.0,
272290,202312,1624.0,20702.0,8.34,40.84,10.9,8.47,422.0,3870.0,250.0
272290,202412,3498.0,24601.0,16.27,76.29,20.53,16.57,868.0,4228.0,350.0
272290,202512,2871.0,20895.0,13.55,108.29,18.63,12.73,819.0,4396.0,350.0
204620,202312,-140.0,1388.0,-10.08,53.72,12.01,-9.79,98.0,817.0,
204620,202412,83.0,1561.0,5.6,35.96,19.92,5.77,216.0,1084.0,
204620,202512,494.0,1993.0,27.81,31.6,18.82,23.01,290.0,1541.0,
104830,202312,1098.0,35554.0,3.1,11.15,6.3,3.54,247.0,3917.0,150.0
104830,202412,2523.0,38164.0,6.84,21.23,16.71,10.24,519.0,3107.0,350.0
104830,202512,3863.0,41679.0,9.68,21.37,17.52,15.1,565.0,3225.0,500.0
042000,202312,429.0,7552.0,6.07,84.35,0.57,0.73,15.0,2711.0,
042000,202412,1066.0,8916.0,13.4,58.78,10.56,7.77,319.0,3025.0,
042000,202512,1611.0,10998.0,16.23,56.29,12.78,12.41,402.0,3148.0,
027360,202312,137.0,2185.0,6.62,37.18,24.03,22.5,177.0,738.0,50.0
027360,202412,69.0,2205.0,3.2,30.86,12.78,12.68,84.0,656.0,50.0
027360,202512,69.0,2227.0,3.15,26.77,23.42,16.39,119.0,507.0,70.0
439960,202312,-453.0,-230.0,153.87,-349.76,-75.12,-96.48,-47.0,62.0,
439960,202412,-514.0,-318.0,185.41,-365.16,-126.43,-170.7,-89.0,70.0,
439960,202512,-843.0,524.0,-659.24,48.08,-91.97,-249.69,-82.0,89.0,
092730,202312,1448.0,10231.0,15.36,10.89,26.06,23.91,253.0,971.0,384.0
092730,202412,1439.0,11309.0,13.69,8.79,20.71,19.38,247.0,1190.0,600.0
092730,202512,1736.0,12490.0,14.95,11.49,21.77,21.05,288.0,1322.0,750.0
475960,202312,-3137.0,1695.0,,11.67,-179.68,-628.46,-67.0,37.0,
475960,202412,-753.0,3218.0,-27.82,3.86,-147.84,-139.8,-88.0,59.0,
475960,202512,-365.0,2912.0,-11.91,7.0,-49.25,-42.54,-56.0,113.0,
486990,202312,-1591.0,-5808.0,,-113.25,-316.25,-366.83,-113.0,36.0,
486990,202412,-2798.0,-7440.0,41.9,-138.88,-142.45,-294.54,-120.0,84.0,
486990,202512,-978.0,1288.0,77.24,54.01,-116.63,-126.94,-153.0,131.0,
095660,202312,2209.0,24005.0,10.37,27.26,8.64,12.7,316.0,3656.0,245.0
095660,202412,109.0,24475.0,0.49,19.48,8.97,-1.9,329.0,3668.0,
095660,202512,2287.0,26889.0,9.81,22.23,13.86,10.42,600.0,4327.0,303.0
078130,202312,-1884.0,11253.0,-22.79,63.22,-3.02,-40.05,-16.0,531.0,
078130,202412,-117.0,1091.0,-9.98,15.81,-2.29,-23.09,-13.0,564.0,
078130,202512,-16.0,1063.0,-1.53,11.66,-0.73,-2.74,-5.0,678.0,
013030,202312,3655.0,32106.0,12.13,8.92,27.48,25.28,519.0,1888.0,1050.0
013030,202412,3718.0,35110.0,11.38,8.42,26.31,25.21,501.0,1905.0,1150.0
013030,202512,4141.0,38609.0,11.35,8.48,27.46,23.66,589.0,2146.0,1350.0
468530,202312,-4543.0,-10023.0,54.96,-145.74,-1255.07,-3941.31,-73.0,6.0,
468530,202412,-912.0,1706.0,31.22,14.04,-396.45,-249.23,-91.0,23.0,
468530,202512,-904.0,2594.0,-40.84,11.91,-385.24,-305.39,-114.0,30.0,
219130,202312,-405.0,8362.0,-4.73,34.75,-6.33,-5.27,-31.0,486.0,
219130,202412,44.0,8388.0,0.52,45.59,-3.1,0.45,-19.0,618.0,
219130,202512,835.0,9226.0,9.48,54.93,8.95,6.53,72.0,807.0,
236200,202312,3191.0,29583.0,11.9,7.02,17.61,24.26,167.0,946.0,
236200,202412,4516.0,34301.0,14.74,9.92,21.51,30.02,233.0,1082.0,
236200,202512,4474.0,38917.0,12.75,10.62,23.85,23.58,327.0,1373.0,
089890,202312,420.0,4006.0,11.02,49.16,8.38,7.28,80.0,957.0,
089890,202412,-12.0,3809.0,-0.31,41.27,-8.11,-0.29,-56.0,692.0,
089890,202512,796.0,4635.0,19.58,24.65,21.11,16.03,174.0,824.0,
368770,202312,87.0,983.0,9.33,27.16,13.5,14.71,26.0,194.0,20.0
368770,202412,218.0,1181.0,20.26,29.14,21.88,21.71,72.0,329.0,66.0
368770,202512,283.0,1398.0,22.06,32.59,23.27,21.41,101.0,435.0,86.0
389470,202312,-3145.0,502.0,-154.94,924.4,-2425.13,-4101.51,-160.0,7.0,
389470,202412,-1815.0,3223.0,-91.93,121.88,-1063.62,-953.29,-190.0,18.0,
389470,202512,-764.0,5163.0,-17.44,36.85,-965.74,-541.4,-284.0,29.0,
025900,202312,-1672.0,19253.0,-10.93,135.27,-1.72,-11.25,-166.0,9632.0,
025900,202412,-243.0,19076.0,-1.4,145.17,0.89,-1.93,75.0,8428.0,
025900,202512,-905.0,17795.0,-5.43,157.92,-1.66,-6.74,-138.0,8296.0,
241770,202312,-231.0,18831.0,-1.25,5.42,-19.76,-6.11,-76.0,386.0,
241770,202412,541.0,19466.0,2.93,7.85,6.55,8.77,41.0,629.0,150.0
241770,202512,1238.0,20599.0,6.37,9.83,16.23,13.33,154.0,946.0,350.0
089010,202312,-568.0,10781.0,-5.73,170.69,3.52,-1.32,191.0,5423.0,100.0
089010,202412,1232.0,12908.0,10.7,173.03,6.49,3.72,373.0,5752.0,200.0
089010,202512,611.0,14012.0,4.6,197.67,3.64,2.11,232.0,6375.0,220.0
078020,202312,394.0,13813.0,3.09,732.48,2.51,2.17,332.0,13222.0,150.0
